,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,First Touch Channel
2032094,TC300042553046,2023-02-06,2,2023,d17f8431f7ce56ca61dfe9c99726c75e,83900.0,TCP
1599045,TC300047941682,2023-06-03,6,2023,acb6229497d5b4268af00ac931e83484,379.0,
1844254,300039267009,2023-01-24,1,2023,d8fa7a180d939f6bfa5bac4742ee5a0c,1230.3,Paid Search
721414,R6E26QM30000,2022-05-28,5,2022,0fe3ba74c5d2971659e83c2a323cae6c,449.0,
1174324,TC300032086701,2022-08-24,8,2022,e3e9679d2340125d356873974b964795,20999.0,TCP
1608662,TC300042510648,2023-02-05,2,2023,c74cad3a76bc890d2ad1ec3ede3c4f40,3013.2,TCP
1643053,300043704719,2023-03-04,3,2023,7f761d1b3ad3c44ca97b6b48c1dc1a49,134.1,Organic Search
111377,300017593259,2021-07-02,7,2021,e909bb18aae732f8572768710ffa58ab,18990.0,
402513,300029381668,2022-07-10,7,2022,9ede141ff88bd55c922c226c2a1a355d,13999.0,Paid Search
1820108,300049111451,2023-06-08,6,2023,5c458fba5109d6bf1e18d13a9c944550,18690.0,
604668,300025563654,2022-04-30,4,2022,5a7a03cfd9fe27a158ea9bbb0d00c3bb,14841.0,Organic Search
632737,300028158102,2022-06-16,6,2022,93874d9eeb63ac6b92dca0eac37c2d96,46795.0,Organic Search
798782,300028652435,2022-06-24,6,2022,ee79ca680143adb66a61e76e32161089,499.0,Direct
805248,TC300033268470,2022-09-16,9,2022,9c149f7bb7bc37e90056488989428da5,899.0,
1286201,TC300037965246,2022-11-14,11,2022,b5c82ddbd2e4fbbab8a9baf0607fe168,79900.0,TCP
673081,300040617616,2022-12-30,12,2022,d9250779d8ba141138092a5035d47369,1299.0,CLM
376253,TC300037010736,2022-10-26,10,2022,de5244ffb553c605768f67ab31cfbaa3,1099.0,TCP
688227,300032948779,2022-09-11,9,2022,206b92151573d076b13e4a2b9716eac3,2159.0,Organic Search
1248558,TC300032466515,2022-09-01,9,2022,d4d87901bccd3e79384c60c4245df243,3998.0,TCP
394931,TC300029853296,2022-07-17,7,2022,5aa9924364f00c44baca50495d9dfdd3,5224.05,TCP
854065,TC300028373546,2022-06-20,6,2022,fe7b9ed996996fb9df1b8377a98ff0f7,19999.0,TCP
101205,CSC300015973573,2021-03-21,3,2021,97d3c0fef6ff0854fc116db79ddebf96,66190.0,
1943744,300041326031,2023-03-09,3,2023,fcc0e2f47d009a14c18d034f4c089621,599.0,Paid Search
1479851,300047457902,2023-05-14,5,2023,a8f5a11872f5739e3872d5ace683c3ef,759.0,Direct
1169243,R2VH14N4FG00,2022-05-17,5,2022,1e680964e21f20568bc4894370a446be,125.0,
899744,300030497094,2022-07-29,7,2022,f8848f376b4d4d4ef9c2562c303be035,145.0,
1174604,TC300032063241,2022-08-24,8,2022,40cbe0a525879f1ee023e981a1c80121,3999.0,TCP
76066,300021401669,2021-12-29,12,2021,b89d7d6bd64bb58634da9c6778888265,9490.5,
427557,TC300036222600,2022-10-19,10,2022,5538d2ef3b819d4cb2d71f2dda5f5767,799.0,TCP
1133864,300025450040,2022-04-27,4,2022,1ffa9153e3e60e6fe499e55a82bfec71,5841.0,Organic Search
713330,TC300026524217,2022-05-19,5,2022,236ffcf45f229db951d22cd459e87ad8,13999.0,TCP
67728,300020723723,2021-11-27,11,2021,f5862df248b35ad7d90405adde234d35,5940.0,
792993,300025735485,2022-05-02,5,2022,5705f3094366403eec0228d677412624,1799.1,Organic Search
1414684,300022944418,2022-02-22,2,2022,ea1d4b79fe903a6e860af07b7f7aad94,279.0,
1067164,300038179021,2022-11-18,11,2022,9dbb8afe8fcfee4c153e7f8a4eb75c50,34190.5,CLM
881477,300024253702,2022-03-31,3,2022,b6372b47ffcc44eb2aa114446b9ee909,989.1,Paid Search
183725,300020945661,2021-12-08,12,2021,51018f2e2f4942e17371cecc1d0e2b97,63499.0,
865278,300025603474,2022-05-04,5,2022,af67b32372e20e0fb16160a833a45dee,599.0,Direct
1233896,TC300038464426,2022-11-22,11,2022,9ce5e9c00c7c633664a1d21c47ce8ffe,679.0,TCP
76937,300019932656,2021-10-28,10,2021,054f1a973cd04ca0e02418313d6982c1,18499.0,
799290,TC300029580239,2022-07-12,7,2022,437d7206dd37b77ca171282d66ffae6e,5499.0,TCP
528242,300033868672,2022-09-24,9,2022,8575be58859a39417f305e42ac37ced8,1699.0,
1507608,TC300046692379,2023-05-07,5,2023,31ebff7bc544fbfa2c8605a829c89b96,31490.0,Paid Search
523714,TC300031157671,2022-08-09,8,2022,dcedde80977c6961b78ae7daed6bb33e,52.0,
984708,TC300032151713,2022-08-25,8,2022,e2d26d0aa34cc7c9c9494e50f9395cca,30.0,TCP
1236966,TC300039455800,2022-12-08,12,2022,4bfe756fc7c0e58c223d5e6bfd3a2bbd,3998.0,
1178490,300024182218,2022-03-29,3,2022,209aad6c3ae2b26d4341a8639f1effd2,1249.0,Organic Search
632730,300028119706,2022-06-16,6,2022,0382d84867c3d869e2bc603f6358250d,39990.0,Affiliate
2021493,300040830036,2023-01-03,1,2023,695d163c5927ba9e6d3aa9d14e83d9b6,1250.0,Paid Search
162947,300020798316,2021-11-29,11,2021,4a382820c3138390ea2a29a908e126b8,75430.0,
438320,300038883192,2022-12-25,12,2022,b7ad6b8af83faf6a34714c30f74964e6,2549.0,
504720,TC300024584693,2022-04-24,4,2022,7402b43b74a4f4121686f2d62dba8fd0,26999.0,
1511918,300048515516,2023-05-28,5,2023,eb2cab39dc4dbb12c9d1e2bdaf9b339c,849.0,Organic Search
2018758,TC300044895014,2023-03-27,3,2023,06a25b54b2f4108a0e8eec8ad5efaaa3,299.0,Direct
1696597,300045458656,2023-04-13,4,2023,69441f18f62a01d5c2d7e6ee1aa53013,5990.0,Organic Search
530628,TC300033959450,2022-09-24,9,2022,9c6472ce592afbd6564dec18c232c16f,799.0,
374316,300037018807,2022-10-26,10,2022,26df5ed099f5ac06d6b2f14802d2063a,4449.0,Organic Search
2087625,300041469752,2023-01-18,1,2023,ab52098ee351bbf96922aade1ad3b540,17990.0,
1581859,300049609508,2023-06-17,6,2023,d37f1462b7acd16094a20fbf679b8aed,26990.0,
445652,TC300026852158,2022-05-22,5,2022,8a1dc215fb49c259e02eaf4c16271abe,3998.0,TCP
1898528,TC300042938269,2023-02-14,2,2023,91a0edef30ea002df15491d2fc05267e,41990.0,TCP
675703,300035198551,2022-10-04,10,2022,b5fd6037e45fd9ec52280d8349e16d75,33990.0,
1030564,300028854932,2022-06-29,6,2022,a0f13b5f8e6adabb0d6d40eb3a4c8095,38237.0,Paid Search
1098527,QQHLL08T6C00,2022-04-21,4,2022,7ce217e62ad6324b6c3d52b88d7942d9,19999.0,
1395637,300022822649,2022-02-28,2,2022,ac468390b3f2a807c9161bef50594e58,2518.0,Paid Search
1363103,TC300022688416,2022-02-14,2,2022,930e45df514925acce2d615286287b6d,388940.9,
705277,300026701105,2022-05-19,5,2022,df43d9be178fb5d8807910aa4c7b79e7,7299.0,
629858,TC300036138938,2022-10-18,10,2022,7e123c7b9e0a9bd7e2b178680762a73b,1900.0,TCP
1243871,TC300038095634,2022-11-17,11,2022,4d470a83ab14a412e8dec057bb4d6605,429.0,TCP
1337358,300024551139,2022-04-06,4,2022,2254a2e637fe2a2d441249de6ca3ee28,67499.0,
1337213,300024546674,2022-04-06,4,2022,d3645c99b13df6b9ef08d57848081c70,2698.0,Paid Search
957296,300027507035,2022-06-03,6,2022,50677b00caaa7124765c56cf7de44d70,1238.0,Direct
144180,300017848188,2021-07-16,7,2021,9f8a3e95d2c7259528860667800227b4,199.0,
1301651,TC300023929250,2022-03-23,3,2022,281189b9d9a241da7b8d1899739c3690,1500.0,TCP
1497193,300049274015,2023-06-11,6,2023,c6dbd29596b8fc4409e45851fe30015e,10090.0,
1419859,300021827174,2022-01-16,1,2022,c85133b8b995a320dec0f9276576ace1,12599.1,Organic Search
1352436,300022205990,2022-01-27,1,2022,1b3776785d3aa099c73343a8b1960ec6,909.0,Organic Search
908613,300029665395,2022-07-14,7,2022,3249c0e6dd525111133ddfe84eb5ccf7,479.0,Paid Search
801993,TC300029561617,2022-07-12,7,2022,495bf5caf0087426e14c296bc2cdb24a,15741.0,TCP
1480604,TC300047512261,2023-05-14,5,2023,d60fca85021f8e067686ab1effa69cec,29490.0,TCP
1548403,TC300047490503,2023-05-13,5,2023,859f225fd5f2a9a12916a17ddb8d9340,9749.0,TCP
845432,TC300025924870,2022-05-06,5,2022,8fc851a843d6c439e1227050bc72956d,51990.0,Affiliate
1995394,300043724481,2023-03-02,3,2023,4c948cb9ffc4fa6ca137031ad5506819,11999.0,Internal
1771980,TC300049168592,2023-06-09,6,2023,acf70084fc903fcd57f61fd4f1e68314,30499.0,
575232,TC300028720409,2022-06-25,6,2022,b717dea9ede9e02282ea020c1904b199,9499.0,TCP
381566,TC300038143397,2022-11-27,11,2022,9c2fc08ff2ce55e5c5ec1d6d20f22ae1,119.0,TCP
1599966,TC300048886019,2023-06-03,6,2023,e09c43ad9272d166e4f6ce2820be4dc6,4491.0,
1810574,TC300049178462,2023-06-16,6,2023,1b8d4c08c2afcda77fcca8df1849d69e,18999.0,
1427465,300022408787,2022-02-04,2,2022,0b41e8e9301ee41fb8073f64794ea830,8490.0,Organic Search
791941,300023806049,2022-03-19,3,2022,1f2c4158f18910bb5ba51dec0d4b7d11,54723.28,Referral
254557,300017011731,2021-06-01,6,2021,a344bb28ad3396f05ccd0e5545e83dc1,47999.0,
201038,300017932529,2021-07-25,7,2021,89f23d745bb78130b7ccb06197e4e37a,3443.0,
2079934,300041424194,2023-01-17,1,2023,d4e75380e1c59ef30c8659c992b07dc2,1099.0,Paid Search
973868,300027767253,2022-06-10,6,2022,b173d399b69b6bc8f857512ae625c366,49290.0,Paid Search
1401348,300022574417,2022-02-10,2,2022,1c4e2ff3bf969c46c2cc2cad3b6aab67,11624.03,Paid Search
1812655,TC300049567132,2023-06-16,6,2023,5db7dda8bf056bea709c4b3d0a7a5c15,2249.1,
1253392,300039133363,2022-12-01,12,2022,d93075a1322d7663515b4e861a8bfeb7,7480.0,Paid Search
1880547,TC300046661500,2023-05-09,5,2023,3af72d7364f9e3873f8ded20273dd2ba,999.0,Organic Search
1237153,TC300039455004,2022-12-08,12,2022,3aff17754c7f11d80681a5c54d66c0c0,5820.0,
1113764,TC300029134708,2022-07-20,7,2022,6fa461e69509d516af6c5c9e3f45a3b9,499.0,TCP
886349,TC300029156680,2022-07-04,7,2022,6f2c9d27828544240ae443ba0bb423b0,2999.0,TCP
627212,300025011649,2022-04-17,4,2022,0675a409fe10050ebba7200f0639852a,3420.0,Paid Search
1829910,TC300047178340,2023-05-08,5,2023,52d532d54e7fb8469dbd2d32fa32e116,499.0,TCP
42490,300019677578,2021-10-17,10,2021,0816d35754f862dafe7660d2740f7789,11409.05,
276875,300016704352,2021-05-17,5,2021,c31f981516244b13c16321f5b43930c3,90190.0,
865109,300025793407,2022-05-04,5,2022,986b1dadd44358fb2145997a37832077,13941.0,
1914923,300046742352,2023-05-04,5,2023,0da9b35d6fbc239c2bee1ca344b02a02,500.0,Organic Search
1687422,300041338267,2023-01-15,1,2023,f3f1021fda2d27cfd0f573fd5c7e8339,20499.0,Direct
1626225,TC300048257263,2023-05-25,5,2023,15710a08dabbed638c087b149d5a7297,8299.0,TCP
2045008,TC300040891560,2023-01-04,1,2023,00fc2fdb7747e082c51feee4bdcb8392,399.0,TCP
683455,TC300026763785,2022-05-20,5,2022,66aca8623060b09e3f0a8486a0f33475,24999.0,Direct
2085101,TC300042732699,2023-02-21,2,2023,8aedf970b516658a9df4c796d0d801ae,499.0,TCP
1238525,300039485102,2022-12-08,12,2022,69a5013160101ff08366d98972471b22,69900.0,Organic Search
1204090,300022664996,2022-02-13,2,2022,b639a10bd02c10f83ee1f21c6d66e620,16017.39,Direct
1913971,TC300046455012,2023-05-04,5,2023,156388e149035906fc9bec8cb36a1eb8,499.0,TCP
2069211,300042742023,2023-02-10,2,2023,52a2566a974d55703f651fab8f781425,590.0,
1544563,300047931501,2023-05-20,5,2023,76d6a3ea2e90c196c697259f7b567c69,64142.93,Direct
907886,300029513563,2022-07-14,7,2022,55f2e5dafd182368887b4708d252cad1,5395.0,
373308,300028498642,2022-07-24,7,2022,f366208b008d8375a2361e60e5ca8eb5,9404.05,
893337,300034176797,2022-10-14,10,2022,3d431e14a8a7dfb19534325733e6d654,34990.0,Organic Search
686657,TC300026743215,2022-05-20,5,2022,7aff20c323c5f3b0b86e471f1c203ac0,68990.0,TCP
79931,300019892384,2021-10-27,10,2021,035a675e4a5c4d0485fa632471a5fe90,489.0,
684974,300026735750,2022-05-20,5,2022,9b80dd86524d1c472a6497a5b813ed7c,15291.0,Organic Search
1930399,TC300045368719,2023-04-06,4,2023,1428d6a321777135ac31fe28858ecec0,10249.0,TCP
741795,300026207325,2022-05-13,5,2022,5cdd140a3a2fe9ec0959f888c2afee81,31990.0,Organic Search
372444,TC300030198873,2022-07-24,7,2022,16316ee0f7c7b1d1ea4ba166ef227d64,2241.0,
1641852,TC300045473910,2023-04-08,4,2023,69ba4d49555f2d1b1e48396d831ce1ae,590.0,TCP
811903,TC300029316986,2022-07-07,7,2022,3435498f613885f8caf36415009225bb,28999.0,TCP
1439842,TC300022484784,2022-02-07,2,2022,190dfe28007d65bad910b73576258dfd,199.0,
1631191,300048298888,2023-05-25,5,2023,9b35ed32f04dd8c442fb00b845f13daf,1600.0,Organic Search
1063060,300028846755,2022-06-28,6,2022,86badedfb1b0a63473e01d34d40955bf,15380.0,
737709,TC300031870668,2022-09-17,9,2022,a04101fc2739fbf0ba9b1847387b6432,24990.0,TCP
58641,300019830895,2021-10-24,10,2021,6ac77830a59e278fdf8c358c20e1b916,8549.05,
1423393,300021679482,2022-01-09,1,2022,d591bf580e37a7a118b7f3a5d0d08bdf,15298.2,Affiliate
1326727,300025070158,2022-04-18,4,2022,9922faeeedb89efa311b467998951bec,18990.0,
1553093,300045864651,2023-04-15,4,2023,8322aa57061f7c24b882b4cdd98ad768,8991.0,Direct
284266,300031658461,2022-08-15,8,2022,01fe67a8dc5a00ba570d4b1b87edb534,999.0,Paid Search
1238394,300039480918,2022-12-08,12,2022,d5e70e4b638fde95d75af795b578bf38,629.1,Affiliate
2080911,TC300041439325,2023-01-17,1,2023,dc90b8d4e33f49db3e126f29e7b073f1,71990.0,TCP
89025,300020686635,2021-11-26,11,2021,79eec2ae073d71021406c17c3ab6a52e,9509.05,
657249,300026821951,2022-05-21,5,2022,8539c2cff3f2957b2c69897f2c9ad84f,719.1,Paid Search
120539,300019361387,2021-10-04,10,2021,c05923713cedb9b982f39f2d7b79e5b4,49990.0,
1270131,300033532674,2022-09-19,9,2022,bba4bdcb24156f1b35c3e51b073e7bc6,1499.0,Direct
1544294,TC300047930060,2023-05-20,5,2023,98e30bcd22500708e703908ac4414703,64142.93,Direct
382631,300038882883,2022-11-27,11,2022,b71c03ea2f6f20b67dfbfbc0570ea9f1,850.0,
317251,TC300035323177,2022-10-05,10,2022,e0a31a6edd44d89e4c592158155915b4,10990.0,TCP
1065387,TC300038158907,2022-11-18,11,2022,60e43e7848acc9a8418cda9c277301a9,33980.0,TCP
1150298,TC300025107380,2022-04-25,4,2022,44ca234e19dbee505161cbe0a5c5d3e1,1799.1,
1835920,300049321160,2023-06-12,6,2023,0cf67f4735c1222f82634033a71ec09c,129.0,
1940621,300043919739,2023-03-06,3,2023,8ba9893f0df5335da844c234a6427848,1.0,Organic Search
750495,300039911758,2022-12-18,12,2022,20d0f75f690c1342721161ab40e55b24,5060.0,Paid Search
1955115,TC300044626908,2023-03-21,3,2023,312d53a7e4cf88ccba79d46b0cc5af44,1439.1,
331803,TC300036859190,2022-10-24,10,2022,ea402fd691843d3fef74858194a886a2,379.0,
72469,300019472899,2021-10-08,10,2021,1df78465036d0681fc75b63a49a7ac3b,62998.0,
221036,300019841401,2021-11-10,11,2021,593adbe1f718cb5a26c2fa9415506bd2,53900.0,
1407055,PSH34RK0J800,2022-01-18,1,2022,66596dc0b922fe890e419228c7168c32,60490.0,
1405491,300021883513,2022-01-18,1,2022,022306436b5616b493f00bd0fd382728,2499.0,
1510411,300048517322,2023-05-28,5,2023,61d52b3f0fcea788adaffe4a8a761262,24490.0,Direct
1768221,300041843714,2023-01-27,1,2023,67975ee8a958d8505ed51ed121fff6bd,1661.55,Internal
228431,300018009974,2021-07-24,7,2021,be9b518bfe5d9ab664df98c6d2c62318,9299.0,
1614809,300043172694,2023-02-19,2,2023,20e9926d2868e7fedf02ee8e776c6a29,24999.0,Direct
1940057,TC300043909377,2023-03-06,3,2023,536eee827a9935f549de3977ee378bbf,1689.0,
925946,TC300027085543,2022-06-23,6,2022,dfe8702ed5082dc5fc5b9f4dd43a1d76,478.0,
1063267,TC300037725983,2022-11-18,11,2022,fe5377df622da32f9a3108ef6bfc8c9d,18999.0,TCP
1323919,QQ0917VPHG00,2022-04-19,4,2022,967a0089e00c1117428af4221fb561a5,19999.0,
991913,TC300027665794,2022-06-06,6,2022,1056dd2d065cf35473e1186fd99ec2bf,36999.0,Direct
681661,TC300026742091,2022-05-20,5,2022,ecb2b71be6b2375ab200645dcf542d91,1299.0,
256641,300016825743,2021-05-27,5,2021,a569e0809436680206f34f00d4e6684d,79980.0,
262185,300016857028,2021-05-26,5,2021,2e0bcfa9eb1504c4c0c0650eb6dd5bdb,579.0,
1502570,300050040942,2023-06-25,6,2023,21567fa03bad2753c68bfa33ef21f17b,42090.0,
21143,300020021321,2021-10-30,10,2021,cb026079f6968b073fe30c192bd385ff,15645.64,
1734208,TC300042468660,2023-02-04,2,2023,daaaf5319af2056a3685562cab0ca2bb,11601.0,TCP
892346,300030310020,2022-07-25,7,2022,e47f3d7fe6c0bc9c832716a9abd30103,8541.0,
1318718,300023517029,2022-03-11,3,2022,3aab8423b2efe815d73a2e94683597cf,11373.0,Direct
240655,SLE003EC1670838,2021-04-08,4,2021,bf0284ef77938f4597ace36555cd5ada,4699.0,
1636446,300048201398,2023-05-24,5,2023,c81450996e2b334863eb1eb33c235a1a,3239.1,
1856054,TC300049637514,2023-06-19,6,2023,bddd24548347b4f75dac48f767d8c680,8299.0,
425070,TC300036351913,2022-10-19,10,2022,9db1ce78bba74e3ab606bd04ba9097c0,25990.0,TCP
1474841,TC300045925289,2023-04-16,4,2023,9c33916d4b69327cba965a0822607aa6,1649.0,TCP
1923013,300045283969,2023-04-04,4,2023,86d11c7e95c493205a43baeb3f84e8e1,399.0,
2005907,300042314094,2023-02-03,2,2023,74afe528b8129e515174846cfb5fbf17,610.0,Organic Search
1624366,TC300048233985,2023-05-25,5,2023,29742c57406210b1d3c6390076183a6a,9490.0,TCP
62453,300021260344,2021-12-23,12,2021,f1061a407751120e7f2f696db3a30a6e,2009.0,
14328,300020205125,2021-11-04,11,2021,7914c679955e8dd59c1e213dcf58e516,327.75,
712361,TC300026632900,2022-05-19,5,2022,5d1936c4dc04473ec7f0a484487ce227,7799.0,TCP
1752321,300048339324,2023-05-26,5,2023,a7021713c37d32a725f584e22c3a9518,427.0,
989428,300040435849,2022-12-27,12,2022,627e00ec252f6ee7665a8e33e8b9dc7b,3499.0,Paid Search
1426515,300022719054,2022-02-15,2,2022,4b3ab982c36ced53e1bff737a265e764,33990.0,Organic Search
650790,300039253014,2022-12-04,12,2022,42280689267aa4af25f092d5541077b1,3149.1,Organic Search
810462,300027635346,2022-07-07,7,2022,ed4cc85875fa93b010f4f6c7c1faa36c,16999.0,Affiliate
1981828,TC300046855043,2023-05-02,5,2023,358964c906dc36f677fb9251137c4b50,1699.0,TCP
1108602,TC300037343755,2022-11-01,11,2022,5695f6514d333250d9f279e4bb5a4d2f,44490.0,TCP
1066676,300038185440,2022-11-18,11,2022,e785f358e19f12296beea1749a928040,12999.0,Referral
1137016,300032040678,2022-08-22,8,2022,ed993c0c6c76a5c8bc10cb473ef00174,2999.0,Organic Search
2081637,300041453085,2023-01-17,1,2023,24a4013410dd6be9c31db0cd7a2f1f77,1899.0,Organic Search
2016977,300042397821,2023-02-02,2,2023,a312eb246446609bb5715036c127ea5b,149.0,Paid Search
1293923,300037787366,2022-11-10,11,2022,4b624c0542e5733e21dd908958186436,1299.0,Paid Social
1495447,TC300046379721,2023-04-23,4,2023,55e4c72af920b7793f5abb732a654213,4999.0,
1461442,300042074951,2023-01-26,1,2023,605add0a102e72a678873b727c2477a3,1902.6,Organic Search
180697,300017219613,2021-07-28,7,2021,4ff727e45a1ed4176ec18269ddcabfad,22999.0,
1936926,TC300044100264,2023-03-10,3,2023,0b7296bfb11aa30014334d67a1d54829,28999.0,TCP
1659020,300047826652,2023-05-19,5,2023,ca3add4ce33d6a5841f3cbf6ad49472f,1079.1,
1624074,TC300048240709,2023-05-25,5,2023,6f13a11454d7aa8ea84e81b0d1d8054c,16999.0,TCP
1149163,TC300033007713,2022-09-12,9,2022,515968d757bdba8bea3643859b184a24,1999.0,Direct
1677549,300045427456,2023-04-07,4,2023,a41c8ee136fab384f3fedb8211c07326,1198.0,Affiliate
315385,300036503259,2022-10-21,10,2022,b538c3f4eed252d25edcff2aee4217f6,6029.1,Organic Search
242739,300019061190,2021-09-21,9,2021,2789545292c0c83253613c8900ade14a,1299.0,
630521,TC300036114083,2022-10-18,10,2022,f233734c0cb031f3f4e6d1f3d7ee7edf,30.0,TCP
1467606,TC300046272166,2023-04-22,4,2023,4acdc5e09c5feb333883045d400046e2,60990.0,TCP
1560719,TC300048487070,2023-05-27,5,2023,69db96d031bd5026cb362a39636f66de,449.0,TCP
1457381,TC300042018831,2023-01-26,1,2023,4710567038707805945121b902863d0f,944.1,TCP
1727065,TC300045804205,2023-04-28,4,2023,c65ca359b29a97a2545dde99c4248363,1994.0,TCP
2030859,300043166410,2023-03-15,3,2023,4a6b94960bbca10800b4df1ebb062357,2499.0,Direct
1445168,300022504263,2022-02-08,2,2022,09303578db9a0b4c6dd935dbf0c7038f,799.0,Organic Search
974482,300027830249,2022-06-10,6,2022,05f5e8d9169fc7a942dc6f8b88784662,269.1,Direct
1741971,300045635959,2023-04-11,4,2023,767d7fb722a8c303313b414c0b081c02,790.0,Organic Search
1137493,300032025033,2022-08-22,8,2022,47a177becddf0f71208ff962ae4a431c,5499.0,Affiliate
1065795,TC300038176726,2022-11-18,11,2022,88728219375384aa1e14d0f5e2049cdc,41490.0,TCP
832301,300037285748,2022-10-31,10,2022,ceef48ac2349f83fe8dfde2b340ffd77,329.0,Paid Search
1788583,300046573879,2023-04-27,4,2023,0c890dbb1896fdbebb8e89cd8ba90672,30.0,
380865,300038867004,2022-11-27,11,2022,918afe3ff7cdc4a792a9f2ca608035fb,1249.0,Organic Search
1434122,300021664910,2022-01-08,1,2022,443d2c3562be622489c57dfbb58e276a,2184.05,Paid Search
1721431,300043951697,2023-03-18,3,2023,54bdf54b5ae62ff07d1f8c3d82f2199b,179.1,
1675663,300045260347,2023-04-07,4,2023,01943832b8808606479dc56c72da560a,999.0,Organic Search
1779592,300046644362,2023-05-16,5,2023,484eaa4891cc355de67ae649a2762592,370.0,Organic Social
1400941,300022557246,2022-02-10,2,2022,ba421b9e866790df67d7160ea38a95f2,379.0,Paid Search
1454957,300034100698,2022-09-26,9,2022,2785a45183e3ec8988b4ac25fd66ac8b,104.0,
154186,300020510896,2021-11-19,11,2021,6b22855a06e50a9abe87ac89a9ac7bf6,23740.5,
12197,300021338248,2021-12-26,12,2021,dc0b87c3010cc705c1572340db2b4aad,17550.0,
90018,300018703640,2021-08-29,8,2021,3ea9f71171314aa23a326561f798cd40,5690.0,
420569,300028345778,2022-06-19,6,2022,f7d498f13cd6971601bb43dd29d3b766,51990.0,Referral
1489579,300049648699,2023-06-18,6,2023,d35b67184e88b4ca33e6cff7bdf8b3ba,4499.1,
1482436,300047554879,2023-05-14,5,2023,399a83c3b6ced01bd89c700a13dad0de,48490.0,Organic Search
1924095,300048760381,2023-06-01,6,2023,7baee59975d5dbccede6425c69b7fda3,9890.0,
450014,300035575485,2022-10-09,10,2022,5e4379a03d9d608ffbf0912c03e71bdd,89890.0,Organic Search
540054,TC300027256143,2022-05-29,5,2022,b930d994f8a6b1e9ef3d5b0986889bcd,13990.0,Direct
1050613,300024327477,2022-04-01,4,2022,8cdbc2ba971b54f156efc8b0a948927a,2223.0,Paid Search
378966,TC300037021964,2022-10-26,10,2022,1afc8dcc1ae4485d18b0afe075189326,1699.0,Affiliate
457113,TC300027936327,2022-06-12,6,2022,b0183b2b1c3394095a5461e66d869857,3998.0,TCP
691468,300039608385,2022-12-11,12,2022,0f1ddc985f1fbbf0126e181fe9d0c08c,299.0,Direct
1745378,300047786453,2023-05-18,5,2023,8afddf04cdcd3f97517277a6bc112975,12739.0,Affiliate
1601797,300046702373,2023-04-29,4,2023,40d08c47a58dcdc6bdc1dc9db305c2d7,30490.0,Affiliate
246394,SLE004EC1682166,2021-04-15,4,2021,8b7bb3003bfeb601cf260c55dca5c5d3,2209.0,
173876,300017717970,2021-07-07,7,2021,620d3ca60c354ab26ff0b37a46b0d333,55990.0,
430336,300036913374,2022-10-25,10,2022,16b00a3f8cffb6ebb6b7e06c4d07fa45,612.0,Paid Search
2038179,300043586854,2023-02-27,2,2023,3045d08b4aed6ef741ba2c920fc03199,399.0,Direct
912563,300035645771,2022-10-10,10,2022,2dbab4735981872fcfcb76139a3c3428,148.0,Paid Search
1316745,300037831280,2022-11-15,11,2022,db2c60bb4e52b7e842799537686752d9,649.0,Direct
1043370,300030411157,2022-07-27,7,2022,b50b154441d6042e4240018f8c31ebcc,499.0,
882197,300040326300,2022-12-26,12,2022,478553b13142d381e73c45244b788c75,1999.0,Organic Search
1827924,300041007586,2023-01-07,1,2023,f6da4dd62b22bb23c1cd2fc7b91ed05a,849.0,Organic Search
